gender,age,home,income,motivation,workday,wkendday,hobby
여자,50,서울특별시,700만원 이상,마음의 안정-휴식을 위해,1,3,등산
여자,60,부산광역시,300만원 이상 500만원 미만,건강 관리를 위해,5,3,골프
여자,20,서울특별시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,0,헬스
남자,50,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,2,1,골프
남자,60,강원도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,1,2,조깅
여자,30,충청도,300만원 미만,남는 시간을 보내기 위해,12,12,공예
여자,40,경상도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,2,6,음주
여자,40,경기도,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,4,3,자기계발
여자,60,경기도,700만원 이상,자기만족-즐거움을 위해,4,5,공예
남자,50,대구광역시,300만원 미만,건강 관리를 위해,3,5,공예
여자,30,광주광역시,무응답,남는 시간을 보내기 위해,2,5,공예
남자,50,경기도,700만원 이상,마음의 안정-휴식을 위해,1,4,공예
남자,40,경기도,700만원 이상,스트레스 해소를 위해,2,6,캠핑
남자,20,충청도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,10,18,어학
남자,60,인천광역시,700만원 이상,대인 관계-교제를 위해,2,3,여행
남자,40,세종특별자치시,700만원 이상,가족-지인 등과 시간을 보내기 위해,1,4,조깅
남자,20,경기도,무응답,자기만족-즐거움을 위해,2,4,자기계발
여자,60,인천광역시,300만원 미만,마음의 안정-휴식을 위해,7,7,헬스
남자,40,서울특별시,300만원 이상 500만원 미만,남는 시간을 보내기 위해,4,10,음주
여자,60,경상도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,3,헬스
여자,50,충청도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,4,6,공예
남자,30,경기도,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,2,2,공예
남자,40,충청도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,1,4,공예
여자,50,서울특별시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,1,1,라켓
남자,50,경기도,300만원 이상 500만원 미만,대인 관계-교제를 위해,1,5,등산
여자,30,인천광역시,무응답,마음의 안정-휴식을 위해,2,6,요가
남자,50,서울특별시,700만원 이상,스트레스 해소를 위해,2,3,골프
여자,30,서울특별시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,2,6,자전거
여자,60,대전광역시,300만원 미만,기타,6,4,음악
남자,40,대구광역시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,1,4,공예
여자,20,충청도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,2,10,여행
여자,60,인천광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,5,6,조깅
여자,50,대구광역시,300만원 미만,스트레스 해소를 위해,6,6,공예
여자,40,경기도,700만원 이상,건강 관리를 위해,7,7,요가
여자,50,경상도,500만원 이상 700만원 미만,건강 관리를 위해,3,3,사진
남자,20,대구광역시,500만원 이상 700만원 미만,스트레스 해소를 위해,2,8,공예
남자,40,서울특별시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,5,체험
여자,30,경상도,300만원 미만,남는 시간을 보내기 위해,5,7,공예
여자,40,울산광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,1,3,독서
남자,60,전라도,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,2,5,자기계발
남자,50,서울특별시,300만원 미만,건강 관리를 위해,1,1,여행
여자,50,대구광역시,300만원 이상 500만원 미만,스트레스 해소를 위해,4,2,수영
남자,40,대구광역시,300만원 이상 500만원 미만,대인 관계-교제를 위해,1,2,음악
남자,20,대전광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,5,5,사진
남자,60,충청도,300만원 이상 500만원 미만,건강 관리를 위해,2,2,여행
여자,60,충청도,500만원 이상 700만원 미만,건강 관리를 위해,3,3,골프
여자,60,부산광역시,700만원 이상,자기만족-즐거움을 위해,6,6,여행
여자,60,경기도,500만원 이상 700만원 미만,스트레스 해소를 위해,3,2,독서
여자,60,경기도,300만원 미만,대인 관계-교제를 위해,3,3,문학
여자,50,경상도,700만원 이상,가족-지인 등과 시간을 보내기 위해,7,7,공예
남자,50,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,4,6,공예
여자,20,경상도,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,4,4,독서
남자,60,전라도,300만원 이상 500만원 미만,건강 관리를 위해,2,4,공예
여자,60,전라도,300만원 미만,기타,4,4,공예
여자,50,울산광역시,700만원 이상,마음의 안정-휴식을 위해,1,4,공예
남자,40,경기도,700만원 이상,마음의 안정-휴식을 위해,1,3,등산
남자,40,경상도,300만원 미만,마음의 안정-휴식을 위해,3,8,음주
남자,50,경기도,500만원 이상 700만원 미만,건강 관리를 위해,2,6,골프
여자,40,경상도,300만원 미만,자기만족-즐거움을 위해,10,10,음악
남자,50,충청도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,4,구기
남자,40,경기도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,4,8,공예
여자,30,전라도,300만원 미만,마음의 안정-휴식을 위해,6,12,공예
남자,40,강원도,300만원 미만,자기만족-즐거움을 위해,0,0,인테리어
남자,40,제주특별자치도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,2,4,등산
여자,60,전라도,300만원 미만,남는 시간을 보내기 위해,6,4,공예
여자,60,경기도,700만원 이상,건강 관리를 위해,1,2,음악
남자,50,경상도,300만원 이상 500만원 미만,남는 시간을 보내기 위해,2,4,공예
여자,50,경상도,700만원 이상,자기만족-즐거움을 위해,3,8,등산
여자,50,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,1,5,헬스
여자,60,경기도,300만원 미만,자기만족-즐거움을 위해,2,4,연극
남자,20,부산광역시,무응답,건강 관리를 위해,3,12,골프
남자,60,경기도,700만원 이상,자기만족-즐거움을 위해,4,10,공예
여자,60,서울특별시,300만원 이상 500만원 미만,건강 관리를 위해,8,7,헬스
남자,60,서울특별시,700만원 이상,마음의 안정-휴식을 위해,2,6,수집
여자,40,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,1,3,맛집
남자,20,대구광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,4,10,골프
남자,60,서울특별시,300만원 미만,스트레스 해소를 위해,5,12,보드게임
남자,50,광주광역시,300만원 미만,건강 관리를 위해,1,7,조깅
여자,40,경상도,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,4,독서
남자,20,전라도,무응답,스트레스 해소를 위해,11,5,공예
여자,40,경상도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,2,5,사진
여자,50,서울특별시,300만원 이상 500만원 미만,자기 계발을 위해,1,2,미술
여자,60,대구광역시,300만원 미만,건강 관리를 위해,1,1,자전거
여자,50,강원도,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,2,조깅
남자,20,경기도,무응답,대인 관계-교제를 위해,10,10,공예
남자,50,경상도,300만원 이상 500만원 미만,건강 관리를 위해,2,3,등산
남자,50,전라도,300만원 미만,스트레스 해소를 위해,5,7,공예
여자,40,제주특별자치도,무응답,마음의 안정-휴식을 위해,5,10,어학
남자,50,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,4,4,자전거
여자,50,대구광역시,300만원 미만,건강 관리를 위해,3,5,스트레칭
남자,60,경상도,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,4,스포츠
남자,60,경상도,700만원 이상,가족-지인 등과 시간을 보내기 위해,4,4,골프
남자,40,서울특별시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,2,8,공예
남자,40,전라도,500만원 이상 700만원 미만,건강 관리를 위해,2,5,공예
여자,30,충청도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,3,6,음악
남자,30,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,1,1,여행
여자,30,광주광역시,무응답,스트레스 해소를 위해,3,8,공예
여자,40,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,3,6,여행
여자,50,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,4,6,여행
남자,40,인천광역시,700만원 이상,마음의 안정-휴식을 위해,3,8,공예
여자,40,경기도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,0,1,공예
남자,40,경상도,700만원 이상,가족-지인 등과 시간을 보내기 위해,5,12,골프
여자,40,인천광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,3,6,요가
남자,30,대전광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,3,3,여행
남자,30,서울특별시,무응답,자기만족-즐거움을 위해,2,5,독서
남자,50,인천광역시,500만원 이상 700만원 미만,스트레스 해소를 위해,2,10,골프
남자,30,충청도,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,1,1,여행
남자,30,경기도,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,1,3,여행
남자,40,서울특별시,300만원 미만,스트레스 해소를 위해,1,1,여행
여자,30,전라도,무응답,스트레스 해소를 위해,4,3,헬스
여자,30,전라도,700만원 이상,자기만족-즐거움을 위해,1,4,맛집
남자,50,경상도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,2,8,여행
여자,20,경상도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,3,9,헬스
여자,50,경기도,500만원 이상 700만원 미만,건강 관리를 위해,3,5,골프
남자,60,충청도,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,3,6,공예
여자,20,서울특별시,무응답,자기만족-즐거움을 위해,3,5,공예
여자,50,대구광역시,300만원 이상 500만원 미만,자기 계발을 위해,2,4,공예
남자,30,세종특별자치시,700만원 이상,자기만족-즐거움을 위해,2,3,헬스
여자,30,경기도,300만원 미만,스트레스 해소를 위해,4,12,조깅
여자,20,서울특별시,무응답,스트레스 해소를 위해,0,1,요가
여자,50,경상도,300만원 이상 500만원 미만,스트레스 해소를 위해,4,4,여행
여자,40,서울특별시,700만원 이상,자기만족-즐거움을 위해,3,2,공예
여자,50,경상도,700만원 이상,마음의 안정-휴식을 위해,2,5,등산
남자,50,서울특별시,300만원 이상 500만원 미만,자기 계발을 위해,3,6,인테리어
여자,40,세종특별자치시,300만원 이상 500만원 미만,건강 관리를 위해,3,4,독서
여자,20,경기도,300만원 미만,대인 관계-교제를 위해,2,8,헬스
여자,20,인천광역시,무응답,가족-지인 등과 시간을 보내기 위해,2,5,공예
여자,40,부산광역시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,3,3,공예
남자,40,광주광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,2,10,독서
남자,30,울산광역시,300만원 미만,자기만족-즐거움을 위해,2,4,공예
남자,60,광주광역시,300만원 이상 500만원 미만,남는 시간을 보내기 위해,2,3,조깅
남자,20,서울특별시,300만원 미만,자기 계발을 위해,4,6,공예
여자,20,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,3,5,공예
여자,40,강원도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,3,6,조깅
남자,40,대전광역시,300만원 이상 500만원 미만,스트레스 해소를 위해,4,8,볼링
남자,20,경상도,300만원 미만,스트레스 해소를 위해,4,12,공예
여자,20,전라도,700만원 이상,스트레스 해소를 위해,10,5,여행
여자,60,대구광역시,700만원 이상,건강 관리를 위해,2,3,골프
여자,20,광주광역시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,4,7,공예
여자,20,대구광역시,300만원 미만,마음의 안정-휴식을 위해,12,10,공예
남자,40,경기도,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,3,6,공예
남자,50,대구광역시,500만원 이상 700만원 미만,대인 관계-교제를 위해,2,6,공예
여자,40,전라도,300만원 이상 500만원 미만,남는 시간을 보내기 위해,1,5,수영
여자,40,전라도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,4,6,여행
